,close
932,"[68.28, 68.22]"
933,"[68.22, 68.24]"
934,"[68.24, 68.26]"
935,"[68.26, 68.25]"
936,"[68.25, 68.17]"
937,"[68.17, 68.13]"
938,"[68.13, 68.12]"
939,"[68.12, 68.05]"
940,"[68.05, 68.01]"
941,"[68.01, 68.01]"
942,"[68.01, 68.06]"
943,"[68.06, 68.02]"
944,"[68.02, 68.07]"
945,"[68.07, 68.08]"
946,"[68.08, 68.05]"
947,"[68.05, 68.06]"
948,"[68.06, 68.07]"
949,"[68.07, 68.1]"
950,"[68.1, 68.07]"
951,"[68.07, 68.06]"
952,"[68.06, 68.05]"
953,"[68.05, 68.04]"
954,"[68.04, 68.1]"
955,"[68.1, 68.06]"
956,"[68.06, 68.0]"
957,"[68.0, 67.98]"
958,"[67.98, 67.97]"
959,"[67.97, 67.96]"
960,"[67.96, 67.96]"
961,"[67.96, 67.89]"
962,"[67.89, 67.89]"
963,"[67.89, 67.86]"
964,"[67.86, 67.89]"
965,"[67.89, 67.98]"
966,"[67.98, 68.01]"
967,"[68.01, 68.02]"
968,"[68.02, 68.01]"
969,"[68.01, 67.96]"
970,"[67.96, 67.92]"
971,"[67.92, 67.92]"
972,"[67.92, 67.91]"
973,"[67.91, 67.95]"
974,"[67.95, 67.79]"
975,"[67.79, 67.77]"
976,"[67.77, 67.76]"
977,"[67.76, 67.73]"
978,"[67.73, 67.73]"
979,"[67.73, 67.73]"
980,"[67.73, 67.8]"
981,"[67.8, 67.75]"
982,"[67.75, 67.71]"
983,"[67.71, 67.73]"
984,"[67.73, 67.8]"
985,"[67.8, 67.82]"
986,"[67.82, 67.81]"
987,"[67.81, 67.8]"
988,"[67.8, 67.8]"
989,"[67.8, 67.73]"
990,"[67.73, 67.64]"
991,"[67.64, 67.67]"
992,"[67.67, 67.73]"
993,"[67.73, 67.7]"
994,"[67.7, 67.7]"
995,"[67.7, 67.77]"
996,"[67.77, 67.83]"
997,"[67.83, 67.95]"
998,"[67.95, 67.94]"
999,"[67.94, 68.0]"
